id_venta,fecha,producto,categoria,precio,cantidad,cliente,ciudad,sucursal,metodo_pago,vendedor,turno
4666,2024-06-07,Esmalte,Belleza,83.81,3,Julio Cortez,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
4667,2024-09-06,Agua,Alimentos,32.38,7,Natalia Ruiz,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
4668,2025-01-14,Gorra,Ropa,185.3,15,Felipe Núñez,Monterrey,Sucursal Sur,Efectivo,Susana Palacios,Vespertino
4669,2025-03-01,Monitor,Electrónica,3088.93,4,David Torres,Mérida,Sucursal Centro,Tarjeta de Crédito,Bruno Herrera,Vespertino
4670,2025-02-08,Jugo,Alimentos,34.28,7,Laura Hernández,Ciudad de México,Sucursal Centro,Tarjeta de Débito,Miguel Peña,Matutino
4671,2025-04-12,Cuaderno,Papelería,105.39,4,Lucía Ramos,Tijuana,Sucursal Centro,Transferencia,Valeria Fuentes,Vespertino
4672,2024-03-11,Pelota de Fútbol,Deportes,226.72,15,Paola Mendoza,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
4673,2024-10-26,Pantalón,Ropa,544.9,11,Mónica Ibáñez,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
4674,2025-07-09,Auriculares,Electrónica,1952.6,8,Gabriela Moreno,Guadalajara,Sucursal Norte,Efectivo,Patricia Lara,Matutino
4675,2024-01-12,Rompecabezas,Juguetes,274.11,12,Isabel Ramírez,Mérida,Sucursal Norte,Efectivo,Cecilia Ortiz,Matutino
4676,2024-05-21,Chocolate,Alimentos,94.03,2,Lucía Ramos,Guadalajara,Sucursal Sur,Transferencia,Estela Cruz,Vespertino
4677,2024-12-05,Pantalón,Ropa,398.64,6,Felipe Núñez,Guadalajara,Sucursal Sur,Transferencia,Héctor Lima,Nocturno
4678,2024-08-17,Galletas,Alimentos,41.65,9,María Martínez,Tijuana,Sucursal Centro,Transferencia,Valeria Fuentes,Vespertino
4679,2025-07-31,Muñeca,Juguetes,302.43,5,Lucía Ramos,León,Sucursal Norte,Tarjeta de Débito,Perla Guzmán,Vespertino
4680,2024-04-18,Mouse,Electrónica,336.11,15,Daniela Herrera,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
4681,2025-07-14,Almohada,Hogar,197.32,6,Beatriz Rojas,Tijuana,Sucursal Centro,Tarjeta de Crédito,Alejandro Medina,Matutino
4682,2024-04-24,Rompecabezas,Juguetes,388.88,14,Alberto Varela,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
4683,2025-08-19,USB Flash Drive,Electrónica,164.89,10,Felipe Núñez,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
4684,2024-04-17,Colchoneta,Deportes,631.31,18,Laura Hernández,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
4685,2025-08-13,Colchoneta,Deportes,471.69,5,Ricardo Castillo,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
4686,2025-04-06,Shampoo,Belleza,108.82,2,Alejandra Morales,Guadalajara,Sucursal Sur,Transferencia,Estela Cruz,Vespertino
4687,2025-12-11,Grapadora,Papelería,175.09,2,José Rodríguez,León,Sucursal Norte,Tarjeta de Débito,Arturo Sandoval,Matutino
4688,2024-07-22,Almohada,Hogar,204.13,19,Andrés Vargas,Puebla,Sucursal Norte,Efectivo,Osvaldo Ramos,Vespertino
4689,2024-05-15,Pantalón,Ropa,335.55,9,Rebeca Campos,Monterrey,Sucursal Norte,Efectivo,Norma Ibarra,Matutino
4690,2024-05-14,Almohada,Hogar,153.65,15,Valentina Cruz,Guadalajara,Sucursal Sur,Efectivo,Estela Cruz,Vespertino
4691,2024-08-03,Muñeca,Juguetes,577.41,15,Roberto Reyes,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
4692,2024-09-28,Perfume,Belleza,847.15,4,José Rodríguez,Ciudad de México,Sucursal Centro,Transferencia,Lorena Soto,Nocturno
4693,2025-07-25,Pelota de Fútbol,Deportes,476.57,13,Enrique Guerrero,Monterrey,Sucursal Sur,Efectivo,Susana Palacios,Vespertino
4694,2025-09-03,Cuaderno,Papelería,31.21,20,Roberto Reyes,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
4695,2024-11-03,Sudadera,Ropa,349.76,15,Felipe Núñez,Guadalajara,Sucursal Sur,Efectivo,Héctor Lima,Nocturno
4696,2025-12-03,Galletas,Alimentos,42.44,3,Carolina Castro,Guadalajara,Sucursal Sur,Tarjeta de Débito,Héctor Lima,Nocturno
4697,2025-07-31,Pelota de Fútbol,Deportes,429.12,3,José Rodríguez,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
4698,2025-05-17,Café,Alimentos,222.52,13,Mónica Ibáñez,León,Sucursal Centro,Efectivo,Adriana Méndez,Matutino
4699,2025-02-28,Crema Facial,Belleza,211.18,2,Julio Cortez,Tijuana,Sucursal Norte,Transferencia,Carmen Villanueva,Vespertino
4700,2024-02-16,Laptop,Electrónica,14329.51,12,Óscar Ríos,León,Sucursal Norte,Transferencia,Arturo Sandoval,Matutino
4701,2025-02-07,Tijeras,Papelería,33.77,10,Arturo Navarro,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
4702,2025-10-11,Mouse,Electrónica,161.29,11,Víctor Salinas,Monterrey,Sucursal Sur,Tarjeta de Crédito,Marcos Aguilar,Nocturno
4703,2025-11-20,Camiseta,Ropa,206.06,13,David Torres,Monterrey,Sucursal Sur,Tarjeta de Crédito,Marcos Aguilar,Nocturno
4704,2024-10-21,Jugo,Alimentos,25.0,4,Rosa Ávila,Puebla,Sucursal Centro,Transferencia,Rodrigo Salinas,Matutino
4705,2025-11-15,Lámpara,Hogar,435.93,2,Alberto Varela,Tijuana,Sucursal Centro,Tarjeta de Débito,Alejandro Medina,Matutino
4706,2025-08-09,Almohada,Hogar,356.78,3,Luis Espinoza,Tijuana,Sucursal Norte,Efectivo,Iván Espinoza,Nocturno
4707,2024-12-06,Shampoo,Belleza,194.12,18,Natalia Ruiz,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
4708,2025-03-22,Rompecabezas,Juguetes,207.43,16,Daniela Herrera,Guadalajara,Sucursal Centro,Tarjeta de Débito,Felipe Ríos,Matutino
4709,2024-01-26,Agua,Alimentos,29.01,15,Laura Hernández,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
4710,2024-07-18,Labial,Belleza,162.21,4,Patricia Muñoz,Tijuana,Sucursal Centro,Tarjeta de Débito,Valeria Fuentes,Vespertino
4711,2024-07-25,Carro de Juguete,Juguetes,385.43,11,Jorge Romero,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
4712,2025-11-21,Muñeca,Juguetes,236.95,16,David Torres,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
4713,2025-07-22,Folder,Papelería,22.92,18,Juan Cervantes,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
4714,2025-11-18,Rompecabezas,Juguetes,325.53,13,Enrique Guerrero,León,Sucursal Norte,Efectivo,Arturo Sandoval,Matutino
4715,2024-05-27,Marcadores,Papelería,134.57,9,Laura Hernández,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
4716,2024-09-07,Muñeca,Juguetes,272.21,5,Ana García,Mérida,Sucursal Norte,Efectivo,Ramón Delgado,Nocturno
4717,2025-05-03,Grapadora,Papelería,172.55,7,Tomás Vega,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
4718,2025-07-09,Bolígrafo,Papelería,47.06,4,Daniela Herrera,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
4719,2024-09-08,Agua,Alimentos,30.65,6,Silvia Fuentes,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
4720,2024-01-19,Café,Alimentos,119.58,6,Laura Hernández,Mérida,Sucursal Norte,Efectivo,Cecilia Ortiz,Matutino
4721,2025-10-02,Folder,Papelería,22.06,2,Daniela Herrera,Tijuana,Sucursal Centro,Tarjeta de Débito,Valeria Fuentes,Vespertino
4722,2024-08-08,Mouse,Electrónica,309.53,11,Andrés Vargas,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
4723,2024-11-10,Labial,Belleza,157.94,14,Natalia Ruiz,Guadalajara,Sucursal Sur,Transferencia,Héctor Lima,Nocturno
4724,2025-11-07,Carro de Juguete,Juguetes,454.58,4,Tomás Vega,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
4725,2024-09-16,Mouse,Electrónica,400.06,16,Laura Hernández,Ciudad de México,Sucursal Centro,Transferencia,Lorena Soto,Nocturno
4726,2025-02-27,Zapatos Deportivos,Deportes,808.29,6,Adriana Molina,Tijuana,Sucursal Centro,Tarjeta de Crédito,Valeria Fuentes,Vespertino
4727,2024-09-10,Laptop,Electrónica,22326.94,10,Mariana Medina,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
4728,2025-10-14,Carro de Juguete,Juguetes,285.72,1,Carolina Castro,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
4729,2025-03-08,Lámpara,Hogar,618.81,11,Tomás Vega,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
4730,2025-06-28,Auriculares,Electrónica,1620.31,3,Sofía Pérez,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
4731,2025-02-24,Lámpara,Hogar,213.5,3,Ignacio Miranda,Mérida,Sucursal Norte,Transferencia,Ramón Delgado,Nocturno
4732,2025-09-30,Sudadera,Ropa,454.76,12,Silvia Fuentes,Tijuana,Sucursal Centro,Efectivo,Valeria Fuentes,Vespertino
4733,2025-03-01,Jugo,Alimentos,22.55,2,David Torres,Puebla,Sucursal Centro,Efectivo,Beatriz Flores,Nocturno
4734,2025-11-01,Auriculares,Electrónica,1980.21,9,Luis Espinoza,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
4735,2025-09-01,Café,Alimentos,126.26,7,Fernanda Luna,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
4736,2024-01-11,Pantalón,Ropa,489.85,19,Alejandra Morales,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Jorge Vargas,Vespertino
4737,2025-04-28,Shampoo,Belleza,170.33,9,Guillermo León,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
4738,2024-11-12,Calcetines,Ropa,74.57,16,Cecilia Trujillo,Puebla,Sucursal Norte,Tarjeta de Débito,Osvaldo Ramos,Vespertino
4739,2025-10-07,Esmalte,Belleza,91.89,11,Alicia Ponce,León,Sucursal Centro,Tarjeta de Débito,Daniel Cervantes,Nocturno
4740,2024-08-29,Jugo,Alimentos,45.19,7,Laura Hernández,León,Sucursal Centro,Transferencia,Adriana Méndez,Matutino
4741,2025-11-17,Pelota de Fútbol,Deportes,295.45,11,José Rodríguez,Monterrey,Sucursal Sur,Tarjeta de Crédito,Marcos Aguilar,Nocturno
4742,2025-01-31,Esmalte,Belleza,57.39,19,Fernando Flores,Ciudad de México,Sucursal Centro,Efectivo,Lorena Soto,Nocturno
4743,2024-08-25,Bloques Didácticos,Juguetes,177.04,3,Ximena Paredes,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Lorena Soto,Nocturno
4744,2025-02-15,Esmalte,Belleza,103.33,16,Roberto Reyes,Mérida,Sucursal Norte,Transferencia,Cecilia Ortiz,Matutino
4745,2024-02-05,Detergente,Hogar,112.62,17,Ramón Ortega,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
4746,2024-11-28,Café,Alimentos,108.99,14,Lucía Ramos,León,Sucursal Norte,Efectivo,Arturo Sandoval,Matutino
4747,2025-09-06,Carro de Juguete,Juguetes,295.13,9,Carolina Castro,Ciudad de México,Sucursal Centro,Efectivo,Miguel Peña,Matutino
4748,2024-09-02,Bloques Didácticos,Juguetes,231.01,17,Arturo Navarro,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
4749,2025-06-14,Tijeras,Papelería,36.47,18,Marco Sánchez,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
4750,2025-03-31,Agua,Alimentos,38.26,18,Carolina Castro,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
4751,2024-12-06,Bloques Didácticos,Juguetes,303.47,12,Elena Delgado,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
4752,2024-02-28,Colchoneta,Deportes,364.53,16,Sergio Gutiérrez,Ciudad de México,Sucursal Centro,Transferencia,Lorena Soto,Nocturno
4753,2025-07-03,Almohada,Hogar,239.85,19,Sandra Peña,Monterrey,Sucursal Sur,Tarjeta de Débito,Marcos Aguilar,Nocturno
4754,2025-05-17,Sudadera,Ropa,482.32,4,Verónica Aguilar,Monterrey,Sucursal Centro,Efectivo,Raúl Guerrero,Matutino
4755,2024-07-29,Pelota de Fútbol,Deportes,227.94,11,Camila Díaz,Guadalajara,Sucursal Centro,Tarjeta de Débito,Felipe Ríos,Matutino
4756,2024-08-26,Mouse,Electrónica,197.78,18,Eduardo Jiménez,Ciudad de México,Sucursal Centro,Tarjeta de Débito,Lorena Soto,Nocturno
4757,2025-02-08,Auriculares,Electrónica,358.61,20,Miguel González,Mérida,Sucursal Centro,Transferencia,Natalia Rojas,Nocturno
4758,2024-01-28,Bloques Didácticos,Juguetes,231.74,5,Mariana Medina,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Jorge Vargas,Vespertino
4759,2024-03-01,Teclado,Electrónica,571.15,9,Juan Cervantes,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
4760,2025-06-04,Bolígrafo,Papelería,27.28,9,Adriana Molina,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
4761,2025-01-19,Lámpara,Hogar,296.94,10,Carlos López,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Lorena Soto,Nocturno
4762,2025-02-02,Toalla,Hogar,188.16,4,Natalia Ruiz,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
4763,2025-11-19,Toalla,Hogar,83.96,20,Sofía Pérez,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
4764,2024-05-01,Toalla,Hogar,246.73,9,Rebeca Campos,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Andrés Mora,Vespertino
4765,2025-05-11,Colchoneta,Deportes,470.02,2,Luis Espinoza,Guadalajara,Sucursal Norte,Tarjeta de Débito,Patricia Lara,Matutino
4766,2024-01-10,Guantes de Box,Deportes,1163.48,11,Sandra Peña,Monterrey,Sucursal Norte,Tarjeta de Débito,Samuel Torres,Vespertino
4767,2025-11-21,Café,Alimentos,182.68,2,María Martínez,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Jorge Vargas,Vespertino
4768,2024-12-10,Cuaderno,Papelería,105.72,9,Pablo Álvarez,León,Sucursal Centro,Tarjeta de Débito,Adriana Méndez,Matutino
4769,2024-08-17,Marcadores,Papelería,85.46,8,Sebastián Fuentes,Monterrey,Sucursal Sur,Transferencia,Marcos Aguilar,Nocturno
4770,2025-03-13,Grapadora,Papelería,194.71,20,Daniela Herrera,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
4771,2025-05-04,Shampoo,Belleza,87.17,11,Andrés Vargas,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
4772,2025-02-04,Toalla,Hogar,204.59,5,Eduardo Jiménez,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
4773,2024-03-24,Bolígrafo,Papelería,18.35,8,Fernando Flores,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
4774,2025-01-29,Calcetines,Ropa,59.88,7,Víctor Salinas,Ciudad de México,Sucursal Centro,Efectivo,Lorena Soto,Nocturno
4775,2024-10-29,Tijeras,Papelería,61.2,15,Verónica Aguilar,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
4776,2025-08-11,Grapadora,Papelería,151.7,7,Verónica Aguilar,Monterrey,Sucursal Sur,Efectivo,Marcos Aguilar,Nocturno
4777,2024-02-12,Cargador,Electrónica,302.59,18,Patricia Muñoz,Monterrey,Sucursal Norte,Tarjeta de Débito,Samuel Torres,Vespertino
4778,2025-12-14,Camiseta,Ropa,181.68,10,Manuel Bravo,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
4779,2024-08-25,Bolígrafo,Papelería,16.25,16,Ignacio Miranda,Ciudad de México,Sucursal Centro,Tarjeta de Débito,Lorena Soto,Nocturno
4780,2024-09-07,Chocolate,Alimentos,45.24,5,Lucía Ramos,Guadalajara,Sucursal Norte,Tarjeta de Débito,Patricia Lara,Matutino
4781,2025-03-02,Colchoneta,Deportes,362.2,14,Víctor Salinas,Tijuana,Sucursal Norte,Tarjeta de Crédito,Iván Espinoza,Nocturno
4782,2024-04-18,Shampoo,Belleza,92.38,19,Adriana Molina,Guadalajara,Sucursal Sur,Efectivo,Estela Cruz,Vespertino
4783,2024-07-11,Detergente,Hogar,143.26,16,Sofía Pérez,Guadalajara,Sucursal Sur,Tarjeta de Débito,Estela Cruz,Vespertino
4784,2025-11-26,Almohada,Hogar,363.43,6,Sandra Peña,Monterrey,Sucursal Centro,Tarjeta de Crédito,Raúl Guerrero,Matutino
4785,2024-11-08,Detergente,Hogar,93.61,13,Alicia Ponce,Tijuana,Sucursal Centro,Efectivo,Valeria Fuentes,Vespertino
4786,2025-03-08,Toalla,Hogar,133.37,11,Alberto Varela,Monterrey,Sucursal Centro,Tarjeta de Crédito,Graciela Núñez,Nocturno
4787,2024-04-26,Tijeras,Papelería,36.96,15,Eduardo Jiménez,Mérida,Sucursal Centro,Efectivo,Bruno Herrera,Vespertino
4788,2024-10-22,Colchoneta,Deportes,665.33,3,Paola Mendoza,Monterrey,Sucursal Centro,Transferencia,Graciela Núñez,Nocturno
4789,2025-07-28,Gorra,Ropa,156.94,3,Víctor Salinas,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Lorena Soto,Nocturno
4790,2025-02-11,Muñeca,Juguetes,333.67,7,David Torres,Puebla,Sucursal Norte,Transferencia,Irene Castillo,Matutino
4791,2025-07-07,Carro de Juguete,Juguetes,340.09,18,Natalia Ruiz,Ciudad de México,Sucursal Sur,Transferencia,Diana Reyes,Vespertino
4792,2025-10-30,Detergente,Hogar,116.07,2,Mónica Ibáñez,Puebla,Sucursal Centro,Transferencia,Beatriz Flores,Nocturno
4793,2024-03-23,Galletas,Alimentos,27.53,5,Paola Mendoza,Monterrey,Sucursal Centro,Transferencia,Raúl Guerrero,Matutino
4794,2024-04-30,Marcadores,Papelería,123.47,13,Ximena Paredes,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Diana Reyes,Vespertino
4795,2024-04-15,Muñeca,Juguetes,576.36,7,Patricia Muñoz,Guadalajara,Sucursal Sur,Efectivo,Estela Cruz,Vespertino
4796,2025-05-27,Camiseta,Ropa,236.9,9,Víctor Salinas,Tijuana,Sucursal Centro,Transferencia,Alejandro Medina,Matutino
4797,2024-07-20,Rompecabezas,Juguetes,271.37,9,Víctor Salinas,Mérida,Sucursal Norte,Tarjeta de Crédito,Ramón Delgado,Nocturno
4798,2025-11-03,Galletas,Alimentos,56.69,6,Verónica Aguilar,Ciudad de México,Sucursal Centro,Tarjeta de Débito,Lorena Soto,Nocturno
4799,2024-09-01,Detergente,Hogar,124.22,14,Valentina Cruz,Guadalajara,Sucursal Norte,Efectivo,Andrés Mora,Vespertino
4800,2024-07-14,Café,Alimentos,115.5,8,Alejandra Morales,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
4801,2025-09-28,USB Flash Drive,Electrónica,206.87,10,Fernanda Luna,Puebla,Sucursal Centro,Tarjeta de Débito,Rodrigo Salinas,Matutino
4802,2024-02-16,Cargador,Electrónica,374.85,9,Jorge Romero,Puebla,Sucursal Centro,Tarjeta de Débito,Beatriz Flores,Nocturno
4803,2025-02-27,Toalla,Hogar,181.8,17,Lucía Ramos,Mérida,Sucursal Centro,Efectivo,Natalia Rojas,Nocturno
4804,2025-09-11,Cuaderno,Papelería,59.44,12,Rebeca Campos,Mérida,Sucursal Norte,Transferencia,Cecilia Ortiz,Matutino
4805,2024-11-22,Mouse,Electrónica,342.01,3,Felipe Núñez,Guadalajara,Sucursal Sur,Efectivo,Héctor Lima,Nocturno
4806,2025-04-06,Toalla,Hogar,98.57,20,Diego Cabrera,Tijuana,Sucursal Norte,Tarjeta de Crédito,Carmen Villanueva,Vespertino
4807,2025-04-08,Bolígrafo,Papelería,42.57,12,Diego Cabrera,Guadalajara,Sucursal Sur,Tarjeta de Débito,Héctor Lima,Nocturno
4808,2025-03-20,Pantalón,Ropa,773.85,2,Elena Delgado,Ciudad de México,Sucursal Centro,Efectivo,Lorena Soto,Nocturno
4809,2024-12-26,Rompecabezas,Juguetes,212.24,13,Adriana Molina,Mérida,Sucursal Norte,Tarjeta de Débito,Cecilia Ortiz,Matutino
4810,2025-12-28,Colchoneta,Deportes,629.92,5,Ana García,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
4811,2025-01-17,Cargador,Electrónica,157.99,6,Sandra Peña,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
4812,2024-09-18,Labial,Belleza,168.34,17,Eduardo Jiménez,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Rosa Méndez,Matutino
4813,2024-12-31,Toalla,Hogar,91.97,1,Juan Cervantes,Tijuana,Sucursal Centro,Tarjeta de Débito,Alejandro Medina,Matutino
4814,2024-11-20,Carro de Juguete,Juguetes,457.23,13,José Rodríguez,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
4815,2024-07-11,USB Flash Drive,Electrónica,197.74,15,Héctor Soto,Ciudad de México,Sucursal Sur,Efectivo,Diana Reyes,Vespertino
4816,2025-07-28,Monitor,Electrónica,5415.16,5,Adriana Molina,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
4817,2024-09-12,Muñeca,Juguetes,242.5,17,Alberto Varela,Monterrey,Sucursal Centro,Tarjeta de Crédito,Graciela Núñez,Nocturno
4818,2024-03-10,Zapatos Deportivos,Deportes,2213.63,16,Elena Delgado,Guadalajara,Sucursal Centro,Transferencia,Felipe Ríos,Matutino
4819,2024-09-20,Muñeca,Juguetes,262.86,1,Alberto Varela,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
4820,2024-12-13,Rompecabezas,Juguetes,320.49,9,Beatriz Rojas,Puebla,Sucursal Norte,Efectivo,Irene Castillo,Matutino
4821,2024-05-28,Esmalte,Belleza,64.02,10,Elena Delgado,Monterrey,Sucursal Sur,Efectivo,Marcos Aguilar,Nocturno
4822,2024-08-28,Detergente,Hogar,124.4,4,Eduardo Jiménez,Monterrey,Sucursal Norte,Transferencia,Norma Ibarra,Matutino
4823,2024-09-23,Agua,Alimentos,20.84,10,Víctor Salinas,Tijuana,Sucursal Centro,Tarjeta de Crédito,Valeria Fuentes,Vespertino
4824,2024-11-23,Lámpara,Hogar,365.81,20,Carolina Castro,Ciudad de México,Sucursal Sur,Efectivo,Ernesto Campos,Nocturno
4825,2025-03-02,Toalla,Hogar,151.11,14,Alberto Varela,Guadalajara,Sucursal Sur,Efectivo,Héctor Lima,Nocturno
4826,2024-07-07,Camiseta,Ropa,194.1,8,José Rodríguez,Puebla,Sucursal Norte,Efectivo,Osvaldo Ramos,Vespertino
4827,2025-09-05,Crema Facial,Belleza,160.71,18,Sandra Peña,Guadalajara,Sucursal Centro,Efectivo,Felipe Ríos,Matutino
4828,2025-08-19,Esmalte,Belleza,74.07,16,Óscar Ríos,Ciudad de México,Sucursal Sur,Transferencia,Diana Reyes,Vespertino
4829,2024-07-14,Pantalón,Ropa,654.06,2,Marco Sánchez,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
4830,2024-11-22,Bloques Didácticos,Juguetes,163.12,14,Cecilia Trujillo,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
4831,2025-04-19,Sudadera,Ropa,266.11,13,Marco Sánchez,Guadalajara,Sucursal Norte,Transferencia,Patricia Lara,Matutino
4832,2025-04-03,Mouse,Electrónica,234.36,4,Roberto Reyes,Monterrey,Sucursal Centro,Transferencia,Graciela Núñez,Nocturno
4833,2025-07-12,Monitor,Electrónica,4954.05,18,Silvia Fuentes,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
4834,2024-04-22,Labial,Belleza,131.64,15,Camila Díaz,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Héctor Lima,Nocturno
4835,2024-05-28,Pantalón,Ropa,563.54,18,Julio Cortez,Tijuana,Sucursal Centro,Tarjeta de Crédito,Alejandro Medina,Matutino
4836,2024-03-22,Jugo,Alimentos,21.48,8,Laura Hernández,León,Sucursal Norte,Transferencia,Arturo Sandoval,Matutino
4837,2024-04-16,Lámpara,Hogar,353.85,2,Eduardo Jiménez,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
4838,2024-05-01,Pantalón,Ropa,797.02,19,Marco Sánchez,Guadalajara,Sucursal Sur,Efectivo,Héctor Lima,Nocturno
4839,2024-12-12,Laptop,Electrónica,20230.42,2,Natalia Ruiz,Puebla,Sucursal Norte,Transferencia,Osvaldo Ramos,Vespertino
4840,2025-08-18,Guantes de Box,Deportes,456.08,15,Julio Cortez,Puebla,Sucursal Norte,Efectivo,Osvaldo Ramos,Vespertino
4841,2024-06-05,Toalla,Hogar,240.2,18,José Rodríguez,León,Sucursal Norte,Efectivo,Arturo Sandoval,Matutino
4842,2024-02-26,Muñeca,Juguetes,561.83,18,Paola Mendoza,Monterrey,Sucursal Sur,Tarjeta de Crédito,Marcos Aguilar,Nocturno
